"","Source","Target","species","auc","aucpr"
"1450","Arctic","Serengeti","Steatomys pratensis",0.740438181382533,0.544243516639507
"1451","Arctic","Serengeti","Lemniscomys barbarus",0.748674673535402,0.510565275197644
"1452","Arctic","Serengeti","Rhabdomys pumilio",0.729199113453936,0.525794754520038
"1453","Arctic","Serengeti","Lemniscomys striatus",0.722789625014975,0.49109973475194
"1454","Arctic","Serengeti","Acomys wilsoni",0.728180783515035,0.465148585239312
"1455","Arctic","Serengeti","Grammomys dolichurus",0.718491673655205,0.505634366441707
"1456","Arctic","Serengeti","Lemniscomys griselda",0.723800467233737,0.515037181529756
"1457","Arctic","Serengeti","Thallomys paedulcus",0.708750149754403,0.465488611026565
"1458","Arctic","Serengeti","Dipodillus harwoodi",0.743350904516593,0.525281855841388
"1459","Arctic","Serengeti","Otomys angoniensis",0.680985683479094,0.45623084131514
"1460","Arctic","Serengeti","Aethomys chrysophilus",0.704384808913382,0.495040874379934
"1461","Arctic","Serengeti","Aethomys kaiseri",0.689094884389601,0.464205839923987
"1462","Arctic","Serengeti","Arvicanthis niloticus",0.658447645860788,0.428969547617786
"1463","Arctic","Serengeti","Rattus rattus",0.70891487959746,0.478825279445477
"1464","Arctic","Serengeti","Lepus capensis",0.575581047082784,0.35756083544468
"1465","Arctic","Serengeti","Pedetes capensis",0.462606325625973,0.215402815562524
"1466","Arctic","Serengeti","Heliophobius argenteocinereus",0.672045345633162,0.464759707568247
"1467","Arctic","Serengeti","Tachyoryctes splendens",0.681352581765904,0.433483220656556
"1468","Arctic","Serengeti","Thryonomys swinderianus",0.534173954714269,0.348933765795574
"1469","Arctic","Serengeti","Thryonomys gregorianus",0.558037318797173,0.352507847914904
"1470","Arctic","Serengeti","Dendromus melanotis",0.750194680723613,0.538890155506864
"1471","Arctic","Serengeti","Mus minutoides",0.727379597460165,0.539417341270949
"1472","Arctic","Serengeti","Mus musculus",0.71758565951839,0.586259037236065
"1473","Arctic","Serengeti","Graphiurus murinus",0.700888043608482,0.499477411637071
"1474","Arctic","Serengeti","Zelotomys hildegardeae",0.711647897448185,0.452874242188432
"1475","Arctic","Serengeti","Mastomys natalensis",0.722325386366359,0.540591220173105
"1476","Arctic","Serengeti","Saccostomus campestris",0.718940936863544,0.503494039739883
"1477","Arctic","Serengeti","Gerbilliscus robustus",0.681644602851324,0.49028786403717
"1478","Arctic","Serengeti","Elephantulus rufescens",0.719173056187852,0.466521902381511
"1479","Arctic","Serengeti","Xenopus muelleri",0.827961747073937,0.369855897057581
"1480","Arctic","Serengeti","Hoplobatrachus occipitalis",0.824892948900942,0.354672780297357
"1481","Arctic","Serengeti","Pyxicephalus adspersus",0.692220953468456,0.281809427559364
"1482","Arctic","Serengeti","Anas capensis",0.840547739948389,0.187139851092937
"1483","Arctic","Serengeti","Uraeginthus bengalus",0.897902272538084,0.267596758424806
"1484","Arctic","Serengeti","Uraeginthus ianthinogaster",0.892803629401482,0.258839577511459
"1485","Arctic","Serengeti","Pytilia melba",0.895092816115874,0.266309668967133
"1486","Arctic","Serengeti","Agapornis fischeri",0.85126529592941,0.224108990299629
"1487","Arctic","Serengeti","Histurgops ruficauda",0.846208274369433,0.20929895935405
"1488","Arctic","Serengeti","Poicephalus meyeri",0.673395488221094,0.155065786373961
"1489","Arctic","Serengeti","Streptopelia capicola",0.803983184883043,0.195855705554329
"1490","Arctic","Serengeti","Treron calvus",0.765379172563057,0.15951504745346
"1491","Arctic","Serengeti","Columba guinea",0.64552984267044,0.134682940531636
"1492","Arctic","Serengeti","Alopochen aegyptiaca",0.837072338300175,0.184316892095343
"1493","Arctic","Serengeti","Lygodactylus capensis",0.61906237823669,0.404266857536936
"1494","Arctic","Serengeti","Hemidactylus squamulatus",0.611039283057632,0.336591949962221
"1495","Arctic","Serengeti","Lygodactylus manni",0.620257872551451,0.372696804049472
"1496","Arctic","Serengeti","Chamaeleo dilepis",0.586810598278488,0.329038282476499
"1497","Arctic","Serengeti","Chamaeleo anchietae",0.582515674258794,0.371460873535331
"1498","Arctic","Serengeti","Hemidactylus brookii",0.621497644433424,0.391607343378677
"1499","Arctic","Serengeti","Hemidactylus mabouia",0.604521625163827,0.38411190445216
"1500","Arctic","Serengeti","Homopholis fasciata",0.59069816867982,0.378465629658735
"1501","Arctic","Serengeti","Chondrodactylus turneri",0.578938046827955,0.36815729306088
"1502","Arctic","Serengeti","Nucras boulengeri",0.597950834189366,0.4144700886733
"1503","Arctic","Serengeti","Heliobolus spekii",0.594098685841805,0.394578596549101
"1504","Arctic","Serengeti","Eumecia anchietae",0.52365307640537,0.338195880566392
"1505","Arctic","Serengeti","Agama mwanzae",0.576352236902695,0.408394544015445
"1506","Arctic","Serengeti","Acanthocercus atricollis",0.546951932273033,0.349739484494499
"1507","Arctic","Serengeti","Trachylepis varia",0.605168077645142,0.416173883599764
"1508","Arctic","Serengeti","Mochlus sundevallii",0.553983209946513,0.343604072912344
"1509","Arctic","Serengeti","Trachylepis striata",0.567895221564946,0.369607589158647
"1510","Arctic","Serengeti","Pelomys fallax",0.97874852420307,0.330266664853196
"1511","Arctic","Serengeti","Petrodromus tetradactylus",0.882969303423849,0.116382653213574
"1512","Arctic","Serengeti","Psammophis angolensis",0.624640644912718,0.334005149448907
"1513","Arctic","Serengeti","Boaedon mendesi",0.681203876589312,0.382879698779588
"1514","Arctic","Serengeti","Elapsoidea loveridgei",0.647172579354494,0.348471439384819
"1515","Arctic","Serengeti","Causus resimus",0.671556859607006,0.337024702325518
"1516","Arctic","Serengeti","Crotaphopeltis hotamboeia",0.61640141074657,0.32800632064418
"1517","Arctic","Serengeti","Dasypeltis scabra",0.633843098900447,0.306923736235204
"1518","Arctic","Serengeti","Philothamnus semivariegatus",0.677091668889482,0.324480154999559
"1519","Arctic","Serengeti","Philothamnus battersbyi",0.648276577457692,0.349156444350139
"1520","Arctic","Serengeti","Telescopus semiannulatus",0.632672416348063,0.323309780609807
"1521","Arctic","Serengeti","Glaucidium perlatum",0.497785340707189,0.257874088666241
"1522","Arctic","Serengeti","Coracias caudatus",0.606879207227046,0.304801486240326
"1523","Arctic","Serengeti","Falco ardosiaceus",0.60129876629714,0.345792349318929
"1524","Arctic","Serengeti","Elanus caeruleus",0.633530191937139,0.325603446062737
"1525","Arctic","Serengeti","Kaupifalco monogrammicus",0.657484797677736,0.336462310648378
"1526","Arctic","Serengeti","Melierax metabates",0.72504441830785,0.396398746888265
"1527","Arctic","Serengeti","Buteo augur",0.724425064437827,0.39199036351445
"1528","Arctic","Serengeti","Pterocles gutturalis",0.759527643585615,0.115453319319414
"1529","Arctic","Serengeti","Poecilogale albinucha",0.792189116490792,0.29182812816417
"1530","Arctic","Serengeti","Tockus nasutus",0.716283090865729,0.0934897951806738
"1531","Arctic","Serengeti","Balearica regulorum",0.581594323873122,0.0714260581899752
"1532","Arctic","Serengeti","Amaurornis flavirostra",0.687693775339852,0.0875172758645642
"1533","Arctic","Serengeti","Gallinula chloropus",0.671625327927498,0.0829615130831028
"1534","Arctic","Serengeti","Francolinus coqui",0.9944,0.625
"1535","Arctic","Serengeti","Francolinus rufopictus",0.9736,0.29951690821256
"1536","Arctic","Serengeti","Rhamphiophis oxyrhynchus",0.73935428641311,0.458107597770683
"1537","Arctic","Serengeti","Psammophis mossambicus",0.742802983979454,0.483735847072834
"1538","Arctic","Serengeti","Naja nigricollis",0.758860217683747,0.529211338262569
"1539","Arctic","Serengeti","Dispholidus typus",0.742491133667604,0.448831782593537
"1540","Arctic","Serengeti","Bitis arietans",0.751926134279075,0.48798975036231
"1541","Arctic","Serengeti","Leptotyphlops scutifrons",0.708224287636052,0.422890916047031
"1542","Arctic","Serengeti","Duberria lutrix",0.507582242876361,0.314511346736398
"1543","Arctic","Serengeti","Afrotyphlops lineolatus",0.686865598630304,0.401441076990464
"1544","Arctic","Serengeti","Atelerix albiventris",0.801215350037459,0.170842950097275
"1545","Arctic","Serengeti","Tachybaptus ruficollis",0.6862925982201,0.203510814798782
"1546","Arctic","Serengeti","Scopus umbretta",0.756197091382679,0.250522455649758
"1547","Arctic","Serengeti","Ardea cinerea",0.711536791838507,0.237768366548555
"1548","Arctic","Serengeti","Phoeniconaias minor",0.693813761667029,0.244511703180642
"1549","Arctic","Serengeti","Eupodotis senegalensis",0.792588359416213,0.438642878881292
"1550","Arctic","Serengeti","Numida meleagris",0.776736416388254,0.426450086361026
"1551","Arctic","Serengeti","Heterohyrax brucei",0.785837950138504,0.1708236368215
"1552","Arctic","Serengeti","Asio capensis",0.863799950359891,0.554497152689647
"1553","Arctic","Serengeti","Aquila spilogaster",0.674512561705414,0.321882823294711
"1554","Arctic","Serengeti","Bubo lacteus",0.927249662171479,0.729566031955799
"1555","Arctic","Serengeti","Terathopius ecaudatus",0.69598880339759,0.335002781920331
"1556","Arctic","Serengeti","Stephanoaetus coronatus",0.70613744794683,0.348519725258893
"1557","Arctic","Serengeti","Polemaetus bellicosus",0.71023275695651,0.3508076765127
"1558","Arctic","Serengeti","Helogale parvula",0.845183441996836,0.483860730953049
"1559","Arctic","Serengeti","Galerella sanguinea",0.863045407198796,0.564432781447852
"1560","Arctic","Serengeti","Ictonyx striatus",0.877811427028278,0.634207495303724
"1561","Arctic","Serengeti","Mungos mungo",0.873471316693029,0.61836863263099
"1562","Arctic","Serengeti","Nandinia binotata",0.884225145634813,0.682875311058354
"1563","Arctic","Serengeti","Genetta tigrina",0.877338837236218,0.61006122502215
"1564","Arctic","Serengeti","Genetta genetta",0.879296709231897,0.623210690608958
"1565","Arctic","Serengeti","Atilax paludinosus",0.880897727711122,0.63541127474749
"1566","Arctic","Serengeti","Herpestes ichneumon",0.882585548397053,0.593972976108807
"1567","Arctic","Serengeti","Ichneumia albicauda",0.883414991705567,0.649283378007949
"1568","Arctic","Serengeti","Felis silvestris",0.872776899039389,0.669052863692183
"1569","Arctic","Serengeti","Necrosyrtes monachus",0.713202072997874,0.220302570234439
"1570","Arctic","Serengeti","Aquila rapax",0.707333008504607,0.222797233700034
"1571","Arctic","Serengeti","Pronolagus rupestris",0.786301492270575,0.443403442028969
"1572","Arctic","Serengeti","Lepus victoriae",0.773366991332321,0.38001110559698
"1573","Arctic","Serengeti","Procavia capensis",0.769926726834063,0.388375414041833
"1574","Arctic","Serengeti","Haliaeetus vocifer",0.722551808208045,0.240300122827816
"1575","Arctic","Serengeti","Otolemur crassicaudatus",0.76646688338074,0.275265134823023
"1576","Arctic","Serengeti","Galago senegalensis",0.695337261275904,0.214971411916836
"1577","Arctic","Serengeti","Erythrocebus patas",0.797521332791548,0.349726190497885
"1578","Arctic","Serengeti","Chlorocebus aethiops",0.801970743600163,0.334441693602671
"1579","Arctic","Serengeti","Papio anubis",0.800426655830963,0.362516739239255
"1580","Arctic","Serengeti","Leptoptilos crumeniferus",0.707149758454106,0.181805117287714
"1581","Arctic","Serengeti","Bucorvus leadbeateri",0.659438207803768,0.182593619917735
"1582","Arctic","Serengeti","Sagittarius serpentarius",0.797908115325651,0.269629590679612
"1583","Arctic","Serengeti","Otocyon megalotis",0.861466640731375,0.457511025405712
"1584","Arctic","Serengeti","Hydrictis maculicollis",0.342384887839433,0.0588483614757241
"1585","Arctic","Serengeti","Stigmochelys pardalis",0.716819515774028,0.185511322318276
"1586","Arctic","Serengeti","Kinixys spekii",0.696349963316214,0.142551017926655
"1587","Arctic","Serengeti","Malacochersus tornieri",0.707263389581805,0.144462519563397
"1588","Arctic","Serengeti","Pelomedusa subrufa",0.713921496698459,0.175793250809841
"1589","Arctic","Serengeti","Torgos tracheliotus",0.69075355715084,0.211634598943544
"1590","Arctic","Serengeti","Varanus niloticus",0.72425943326245,0.214979719851272
"1591","Arctic","Serengeti","Ardeotis kori",0.687431802400556,0.164780980451144
"1592","Arctic","Serengeti","Colobus guereza",0.532452574525745,0.133418654441726
"1593","Arctic","Serengeti","Cercopithecus mitis",0.551084010840108,0.126445366905393
"1594","Arctic","Serengeti","Canis mesomelas",0.900462962962963,0.624611716823122
"1595","Arctic","Serengeti","Canis aureus",0.904857187696171,0.641572756583866
"1596","Arctic","Serengeti","Civettictis civetta",0.919079566854991,0.704280896937218
"1597","Arctic","Serengeti","Canis adustus",0.903003374136849,0.612124551653593
"1598","Arctic","Serengeti","Mellivora capensis",0.919638653483993,0.715077760904144
"1599","Arctic","Serengeti","Proteles cristata",0.920423336472065,0.771275468418218
"1600","Arctic","Serengeti","Manis temminckii",0.966,0.343137254901961
"1601","Arctic","Serengeti","Leptailurus serval",0.867319597154209,0.480570528519321
"1602","Arctic","Serengeti","Caracal caracal",0.861764298253719,0.451736128606467
"1603","Arctic","Serengeti","Aonyx capensis",0.900597322992244,0.444865670979219
"1604","Arctic","Serengeti","Madoqua kirkii",0.982142857142857,0.350268184196756
"1605","Arctic","Serengeti","Raphicerus campestris",0.89205069124424,0.367612644327347
"1606","Arctic","Serengeti","Oreotragus oreotragus",0.893433179723502,0.332094174365837
"1607","Arctic","Serengeti","Tragelaphus scriptus",0.805760368663594,0.238653210748826
"1608","Arctic","Serengeti","Tragelaphus imberbis",0.815322580645161,0.183255665083862
"1609","Arctic","Serengeti","Hystrix cristata",0.766774020397209,0.121914401358832
"1610","Arctic","Serengeti","Hystrix africaeaustralis",0.769189479334407,0.121164015318838
"1611","Arctic","Serengeti","Ourebia ourebi",0.991479099678457,0.390108225108225
"1612","Arctic","Serengeti","Sylvicapra grimmia",0.97508038585209,0.289529780564263
"1613","Arctic","Serengeti","Eudorcas thomsonii",0.990836012861736,0.385333333333333
"1614","Arctic","Serengeti","Aepyceros melampus",0.967041800643087,0.275022366242823
"1615","Arctic","Serengeti","Nanger granti",0.966559485530547,0.29649577167019
"1616","Arctic","Serengeti","Lycaon pictus",0.794784970921334,0.321011685382485
"1617","Arctic","Serengeti","Acinonyx jubatus",0.788930976430977,0.302542028979861
"1618","Arctic","Serengeti","Dendroaspis polylepis",0.76600642398287,0.437789237075825
"1619","Arctic","Serengeti","Python natalensis",0.785351980728051,0.456147570160767
"1620","Arctic","Serengeti","Orycteropus afer",0.9568,0.304713804713805
"1621","Arctic","Serengeti","Panthera pardus",0.801185914979018,0.465604926221437
"1622","Arctic","Serengeti","Crocuta crocuta",0.804123335157818,0.459019835000919
"1623","Arctic","Serengeti","Redunca redunca",0.954454253611557,0.241698841698842
"1624","Arctic","Serengeti","Phacochoerus aethiopicus",0.973113964686998,0.489389233954451
"1625","Arctic","Serengeti","Potamochoerus porcus",0.801361025555648,0.175229234377135
"1626","Arctic","Serengeti","Panthera leo",0.55942509673853,0.0610768627817162
"1627","Arctic","Serengeti","Damaliscus lunatus",0.874127750939345,0.162645242797915
"1628","Arctic","Serengeti","Alcelaphus buselaphus",0.789452495974235,0.131811055396158
"1629","Arctic","Serengeti","Connochaetes taurinus",0.892646269457864,0.165117586409185
"1630","Arctic","Serengeti","Kobus ellipsiprymnus",0.869967793880837,0.154708885304501
"1631","Arctic","Serengeti","Equus quagga",0.741277509393451,0.111427717381991
"1632","Arctic","Serengeti","Hippotragus equinus",0.804347826086957,0.141133091349062
"1633","Arctic","Serengeti","Syncerus caffer",0.967252396166134,0.517857142857143
"1634","Arctic","Serengeti","Taurotragus oryx",0.74198717948718,0.253875968992248
"1635","Arctic","Serengeti","Crocodylus niloticus",0.777184820288269,0.124562725450286
"1636","Euro","Arctic","Chen caerulescens",0.961904761904762,0.819444444444444
"1637","Euro","Arctic","Lemmus trimucronatus",1,1
"1638","Euro","Arctic","Dicrostonyx groenlandicus",1,1
"1639","Euro","Arctic","Calidris bairdii",0.963888888888889,0.758095238095238
"1640","Euro","Arctic","Calidris fuscicollis",0.963888888888889,0.758095238095238
"1641","Euro","Arctic","Calidris melanotos",0.961111111111111,0.758095238095238
"1642","Euro","Arctic","Pluvialis dominica",0.933333333333333,0.791794871794872
"1643","Euro","Arctic","Pluvialis squatarola",0.916666666666667,0.812745098039216
"1644","Euro","Arctic","Phalaropus fulicarius",0.966666666666667,0.824761904761905
"1645","Euro","Arctic","Calcarius lapponicus",0.988636363636364,0.982954545454545
"1646","Euro","Arctic","Plectrophenax nivalis",0.971590909090909,0.938461538461538
"1647","Euro","Arctic","Eremophila alpestris",0.986742424242424,0.967329545454545
"1648","Euro","Arctic","Anthus rubescens",0.992424242424242,0.9875
"1649","Euro","Arctic","Mustela erminea",0.96780303030303,0.830722402597402
"1650","Euro","Arctic","Vulpes lagopus",0.907692307692308,0.859344778315366
"1651","Euro","Arctic","Bubo scandiacus",0.94625,0.936820988364505
"1652","Euro","Arctic","Buteo lagopus",0.957983193277311,0.798809523809524
